intervalid,location_id,street1,street2,street3,latitude,longitude,date,weekday,period_begin,period_end,interval_begin,ns,sn,ew,we,specialneeds,skate,child,other_var1,other_var2,other_var1_count,other_var2_count,count_method,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,dataset_name,createdatetime
17951.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,7:00 AM,9:00 AM,8:45 AM,1,2,0,0,1,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:05:00
17952.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,1,1,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:10:00
17953.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,1,3,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:10:00
17954.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:10:00
17955.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,1,3,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:10:00
17956.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,4,5,0,0,0,1,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:10:00
17957.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,2,4,0,0,0,1,1,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:10:00
17958.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,5,3,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:10:00
17959.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,04-13-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,2,6,0,0,0,0,1,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:10:00
17960.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,05-27-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,3,2,0,0,0,0,0,Female,On the Street,1.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:17:00
17961.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,05-27-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,4,3,0,0,0,0,1,Female,On the Street,3.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:17:00
17962.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,05-27-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,3,3,0,0,1,0,1,Female,On the Street,3.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:17:00
17963.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,05-27-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,4,2,0,0,0,0,0,Female,On the Street,3.0,1.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:17:00
17964.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,05-27-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,2,3,0,0,0,0,2,Female,On the Street,3.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:17:00
17965.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,05-27-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,2,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:17:00
17966.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,05-27-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,1,3,0,0,0,1,1,Female,On the Street,1.0,1.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:17:00
17967.0,1617.0,Buena Vista St,Huntington Dr.,Royal Oaks Dr.,34.1410183,-117.977829,05-27-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,4,2,0,0,0,0,1,Female,On the Street,4.0,0.0,manual_in_house,no,,none,,minorArterial,35.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:17:00
17976.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,3,1,0,0,2,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:38:00
17977.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,0,2,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:38:00
17978.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,1,9,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:38:00
17979.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,0,1,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:38:00
17980.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,2,3,0,0,2,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:38:00
17981.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,0,2,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:38:00
17982.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,1,2,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:38:00
17983.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,1,5,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:38:00
17968.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,3,2,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:31:00
17969.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:31:00
17970.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,1,4,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:31:00
17971.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:31:00
17972.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,1,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:31:00
17973.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,0,1,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:31:00
17974.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,2,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:31:00
17975.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,04-18-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,3,2,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:31:00
17984.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,05-13-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,2,0,0,1,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:44:00
17985.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,05-13-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,4,1,0,1,2,Female,On the Street,4.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:44:00
17986.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,05-13-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:44:00
17987.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,05-13-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,1,5,1,0,1,Female,On the Street,4.0,1.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:44:00
17988.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,05-13-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,1,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:44:00
17989.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,05-13-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,2,0,1,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:44:00
17990.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,05-13-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:44:00
17991.0,1618.0,E Duarte Rd,Mountain Ave,Citrus Ave,34.13211079999999,-117.98610900000001,05-13-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,2,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,neighborhoodRetail,137.0,BikeSGV Duarte,2017-08-04 14:44:00
18008.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:15:00
18009.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:15:00
18010.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,1,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:15:00
18011.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:15:00
18012.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:15:00
18013.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:15:00
18014.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,1,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:15:00
18015.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:15:00
18000.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,1,0,0,0,1,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:08:00
18001.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:08:00
18002.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,1,1,0,0,1,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:08:00
18003.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,0,1,0,0,1,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:08:00
18004.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,4,0,0,0,3,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:08:00
18005.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,2,4,0,0,2,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:08:00
18006.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,3,1,0,0,2,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:08:00
18007.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,2,4,0,0,2,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:08:00
17992.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,1,1,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:02:00
17993.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,0,1,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:02:00
17994.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,1,1,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:02:00
17995.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,7:00 AM,9:00 AM,7:45 AM,0,0,0,10,0,0,5,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:02:00
17996.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,7,11,1,1,5,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:02:00
17997.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,5,3,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:02:00
17998.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,3,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:02:00
17999.0,1619.0,Longden Ave,Encinita Ave,Oak Ave,34.1132806,-118.0678162,06-01-2017,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,0,3,0,0,1,Female,On the Street,0.0,0.0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25.0,residential,138.0,BikeSGV Temple City,2017-08-04 15:02:00
18056.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,6,3,0,0,2,Female,Child,0.0,0.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:18:00
18057.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,2,0,0,2,Female,Child,0.0,2.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:18:00
18058.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,3,3,0,0,0,Female,Child,0.0,0.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:18:00
18059.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,4,1,0,0,0,Female,Child,0.0,0.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:18:00
18060.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,8,5,0,0,4,Female,Child,0.0,0.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:18:00
18061.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,4,8,0,0,4,Female,Child,1.0,0.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:18:00
18062.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,2,2,0,1,1,Female,Child,1.0,0.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:18:00
18063.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,4,4,0,2,1,Female,Child,1.0,0.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:18:00
18048.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,05-02-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,1,2,0,0,0,Female,Child,2.0,0.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:10:00
18049.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,05-02-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,3,0,0,0,0,Female,Child,0.0,0.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:10:00
18050.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,05-02-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,1,5,1,0,5,Female,Child,5.0,0.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:10:00
18051.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,05-02-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,7,3,2,0,9,Female,Child,2.0,0.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:10:00
18052.0,1620.0,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.91377779999999,05-02-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,8,3,0,2,8,Female,Child,3.0,0.0,manual_in_house,no,,none,bikelane_paintedbuffer;,minorCollector,45.0,residential,145.0,BikeSGV Azusa 2017,2017-08-07 13:10:00
