intervalid,location_id,street1,street2,street3,latitude,longitude,date,weekday,period_begin,period_end,interval_begin,ns,sn,ew,we,female,sidewalk,wrongway,count_method,count_bikesonsidewalks,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,city,createdatetime,total_count,no_helmet,child
20031.0,1611.0,Colima Rd.,Batson Ave.,Fullerton Rd.,33.9885523,-117.9045993,07-08-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,minorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-08-14 14:10:00,0,0,0
20032.0,1611.0,Colima Rd.,Batson Ave.,Fullerton Rd.,33.9885523,-117.9045993,07-08-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,1,0,1,0.0,manual_in_house,1,no,none,none,none,minorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-08-14 14:10:00,1,1,0
20033.0,1611.0,Colima Rd.,Batson Ave.,Fullerton Rd.,33.9885523,-117.9045993,07-08-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,minorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-08-14 14:10:00,0,0,0
20034.0,1611.0,Colima Rd.,Batson Ave.,Fullerton Rd.,33.9885523,-117.9045993,07-08-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,1,0,1,0.0,manual_in_house,1,no,none,none,none,minorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-08-14 14:10:00,1,1,1
19443.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:27:00,0,0,0
19444.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,1,1,0,0,0,2,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:27:00,2,2,1
19445.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,1,0,0,0,0,1,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:27:00,1,1,0
19446.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,1,0,0,0,1,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:27:00,1,1,0
19447.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:27:00,0,0,0
19448.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,2,1,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:27:00,3,0,0
19449.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:27:00,0,0,0
19450.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,1,0,0,0,0,1,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:27:00,1,1,0
19451.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,1,0,0,0,1,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:36:00,1,1,0
19452.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:36:00,0,0,0
19453.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,1,0,0,0,1,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:36:00,1,1,0
19454.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,1,2,0,0,0,3,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:36:00,3,3,1
19455.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,2,1,0,0,0,2,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:36:00,3,2,1
19456.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,1,2,0,0,1,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:36:00,3,2,0
19457.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,1,1,0,0,0,2,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:36:00,2,2,1
19458.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,03-28-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:36:00,0,0,0
19459.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,05-21-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,1,2,0,0,0,2,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:41:00,3,2,0
19460.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,05-21-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,1,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:41:00,1,0,0
19461.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,05-21-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:41:00,0,0,0
19462.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,05-21-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:41:00,0,0,0
19463.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,05-21-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,1,0,0,0,1,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:41:00,1,1,1
19464.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,05-21-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:41:00,0,0,0
19465.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,05-21-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,1,0,0,0,0,0,1.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:41:00,1,1,0
19466.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,05-21-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,35.0,neighborhoodRetail,148.0,Rowland Heights,2017-07-26 14:41:00,0,0,0
20211.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,06-17-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,2,0,0,0,0,2,0.0,manual_in_house,1,no,none,none,none,minorArterial,35.0,neighborhoodRetail,141.0,La Puente,2017-08-18 12:20:00,2,2,0
20212.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,06-17-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,2,0,0,0,0,2,0.0,manual_in_house,1,no,none,none,none,minorArterial,35.0,neighborhoodRetail,141.0,La Puente,2017-08-18 12:20:00,2,2,0
20213.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,06-17-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,1,3,0,0,1,4,0.0,manual_in_house,1,no,none,none,none,minorArterial,35.0,neighborhoodRetail,141.0,La Puente,2017-08-18 12:20:00,4,4,0
20214.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,06-17-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,minorArterial,35.0,neighborhoodRetail,141.0,La Puente,2017-08-18 12:20:00,0,0,0
20215.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,06-17-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,1,0,0,0,1,0.0,manual_in_house,1,no,none,none,none,minorArterial,35.0,neighborhoodRetail,141.0,La Puente,2017-08-18 12:20:00,1,1,0
20216.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,06-17-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,1,1,0,0,0,2,0.0,manual_in_house,1,no,none,none,none,minorArterial,35.0,neighborhoodRetail,141.0,La Puente,2017-08-18 12:20:00,2,2,0
20217.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,06-17-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,2,1,0,0,0,2,0.0,manual_in_house,1,no,none,none,none,minorArterial,35.0,neighborhoodRetail,141.0,La Puente,2017-08-18 12:20:00,3,3,0
20218.0,1612.0,Hacienda Blvd.,Fairgrove Ave.,Maplegrove St.,34.0434528,-117.9490864,06-17-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,1,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,minorArterial,35.0,neighborhoodRetail,141.0,La Puente,2017-08-18 12:20:00,1,1,0
19963.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,1,0,0,0,0,1,1.0,manual_in_house,1,no,none,none,none,minorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-08-14 12:49:00,1,0,0
19964.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,minorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-08-14 12:49:00,0,0,0
19965.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,6,0,0,0,1,0,0.0,manual_in_house,1,no,none,none,none,minorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-08-14 12:49:00,6,0,0
19966.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,minorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-08-14 12:49:00,0,0,0
19967.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,1,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,minorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-08-14 12:49:00,1,0,0
19968.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,minorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-08-14 12:49:00,0,0,0
19969.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,minorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-08-14 12:49:00,0,0,0
19970.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,minorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-08-14 12:49:00,0,0,0
19483.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,06-06-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:17:00,0,0,0
19484.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,06-06-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:17:00,0,0,0
19485.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,06-06-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,1,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:17:00,1,1,0
19486.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,06-06-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,1,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:17:00,1,1,0
19487.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,06-06-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:17:00,0,0,0
19488.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,06-06-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:17:00,0,0,0
19489.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,06-06-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:17:00,0,0,0
19490.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,06-06-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,1,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:17:00,1,0,0
19475.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,05-18-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:07:00,0,0,0
19476.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,05-18-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:07:00,0,0,0
19477.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,05-18-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:07:00,0,0,0
19478.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,05-18-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:07:00,0,0,0
19479.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,05-18-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,2,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:07:00,2,0,0
19480.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,05-18-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,3,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:07:00,3,0,0
19481.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,05-18-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:07:00,0,0,0
19482.0,1613.0,S.Campus,W. Temple ,Kellog,34.051389799999995,-117.8155303,05-18-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,residentialCommercial,149.0,Mt. SAC/Cal Poly/Walnut,2017-07-26 15:07:00,0,0,0
20195.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-16-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:52:00,0,0,0
20196.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-16-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:52:00,0,0,0
20197.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-16-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,0,2,1,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:52:00,2,0,2
20198.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-16-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:52:00,0,0,0
20199.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-16-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:52:00,0,0,0
20200.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-16-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:52:00,0,0,0
20201.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-16-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,0,1,0,1,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:52:00,1,0,0
20202.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-16-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,1,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:52:00,1,0,0
20187.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-23-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:47:00,0,0,0
20188.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-23-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:47:00,0,0,0
20189.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-23-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,3,1,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:47:00,4,0,0
20190.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-23-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,1,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:47:00,1,0,0
20191.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-23-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,1,0,0,1,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:47:00,1,0,0
20192.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-23-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,1,3,1,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:47:00,4,1,2
20193.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-23-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:47:00,0,0,0
20194.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,05-23-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:47:00,0,0,0
20203.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,06-17-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,1,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:56:00,1,0,0
20204.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,06-17-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,1,1,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:56:00,2,0,0
20205.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,06-17-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,2,2,1,1,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:56:00,4,1,0
20206.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,06-17-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,2,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:56:00,2,0,0
20207.0,1614.0,Huntington Dr,San Gabriel Blvd,Sunny SlopeDr,34.1273156,-118.0907607,06-17-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorArterial,45.0,neighborhoodRetail,142.0,E. Pasadena,2017-08-16 14:56:00,0,0,0
